id_transaksi,id_pelanggan,id_produk,id_perusahaan,jumlah,total_harga,metode_pembayaran,tanggal_transaksi,status_transaksi
5510,1993,223,7,1,19376,Kartu Kredit,2023-07-26 02:50:45,Batal
5511,1572,283,33,7,487018,Transfer Bank,2023-09-03 17:25:27,Batal
5512,872,8,7,10,271190,E-Wallet,2023-03-24 03:07:39,Batal
5513,630,240,29,7,197484,Tunai,2023-12-19 03:33:47,Batal
5514,669,42,27,3,26940,Tunai,2023-01-23 02:43:24,Selesai
5515,1025,149,29,3,37794,E-Wallet,2023-03-06 03:43:30,Diproses
5516,281,195,21,5,341445,Debit,2023-12-22 07:15:55,Selesai
5517,1079,12,31,3,111219,Debit,2023-05-15 01:47:57,Diproses
5518,601,32,33,9,248697,Debit,2023-11-02 07:42:36,Diproses
5519,1297,120,17,6,503940,E-Wallet,2023-05-26 01:16:54,Selesai
5520,689,81,44,5,428230,Kartu Kredit,2023-07-02 18:35:05,Batal
5521,1565,170,7,1,14991,E-Wallet,2023-10-08 16:23:12,Batal
5522,1887,186,38,6,108672,E-Wallet,2023-12-14 23:48:16,Selesai
5523,996,130,45,9,646785,Debit,2023-10-10 12:02:58,Diproses
5524,317,170,7,2,29982,Kartu Kredit,2023-03-08 05:28:40,Batal
5525,1922,283,33,5,347870,E-Wallet,2023-06-27 20:32:41,Diproses
5526,1732,27,29,2,40584,E-Wallet,2023-11-09 19:11:44,Batal
5527,1583,87,2,3,299976,E-Wallet,2023-08-17 17:46:14,Diproses
5528,1860,90,43,10,518530,Debit,2023-08-07 11:53:07,Diproses
5529,1559,220,34,6,151002,Kartu Kredit,2023-03-23 04:15:34,Diproses
5530,814,255,5,5,288770,Transfer Bank,2023-12-30 08:08:45,Diproses
5531,1263,28,34,3,84882,Tunai,2023-11-15 10:19:34,Selesai
5532,1362,265,4,6,41508,Debit,2023-01-15 18:37:40,Batal
5533,2,31,46,9,646875,Debit,2023-10-23 00:03:39,Selesai
5534,702,293,11,2,74318,Kartu Kredit,2023-04-20 20:31:32,Selesai
5535,850,289,29,6,146718,E-Wallet,2023-12-12 05:32:38,Batal
5536,454,279,9,6,408852,Tunai,2023-10-02 15:15:50,Selesai
5537,1384,247,46,7,47614,Kartu Kredit,2023-05-10 14:23:49,Selesai
5538,1260,146,33,7,156779,Tunai,2023-05-02 06:46:51,Selesai
5539,1481,223,7,3,58128,Tunai,2023-04-16 07:01:03,Selesai
5540,1047,182,44,3,104955,Tunai,2023-06-04 12:26:22,Selesai
5541,419,135,45,7,122584,Tunai,2023-01-27 18:38:25,Diproses
5542,1227,256,50,9,208656,E-Wallet,2023-03-15 08:15:37,Batal
5543,295,267,48,3,111813,E-Wallet,2023-12-17 06:38:05,Batal
5544,1236,97,43,4,222144,Transfer Bank,2023-01-16 22:46:14,Batal
5545,210,34,50,8,72320,Tunai,2023-11-09 10:00:06,Batal
5546,99,126,7,4,135272,Kartu Kredit,2023-01-24 18:00:31,Diproses
5547,1670,192,1,5,254655,Debit,2023-02-03 17:22:53,Diproses
5548,1332,155,13,4,351048,E-Wallet,2023-09-11 11:31:33,Batal
5549,112,93,38,1,19395,Transfer Bank,2023-12-23 12:39:46,Selesai
5550,179,114,31,8,236104,Transfer Bank,2023-07-29 19:50:33,Selesai
5551,1498,82,40,2,183248,Tunai,2023-08-14 09:16:17,Selesai
5552,1905,213,5,8,266728,E-Wallet,2023-07-13 15:56:52,Batal
5553,1604,238,20,8,716008,Kartu Kredit,2023-11-28 09:26:28,Batal
5554,701,234,49,7,96432,Debit,2023-05-19 16:13:53,Batal
5555,612,170,7,10,149910,Tunai,2023-03-22 18:57:18,Batal
5556,1843,259,5,2,47838,Transfer Bank,2023-05-09 11:29:59,Diproses
5557,513,104,12,6,251604,Tunai,2023-02-11 21:30:07,Selesai
5558,287,196,30,10,135000,Kartu Kredit,2023-08-11 23:54:58,Batal
5559,761,106,13,4,299228,Tunai,2023-07-28 16:31:22,Diproses
5560,1499,70,29,4,94008,Kartu Kredit,2023-03-15 05:48:26,Diproses
5561,1938,43,7,4,349092,Debit,2023-09-21 14:04:55,Diproses
5562,144,160,13,9,153063,Debit,2023-05-11 15:06:48,Diproses
5563,1609,15,36,8,216728,Tunai,2023-02-25 15:14:39,Batal
5564,513,9,9,7,245483,Kartu Kredit,2023-11-07 19:09:24,Batal
5565,30,198,35,8,188872,Debit,2023-10-06 13:43:59,Selesai
5566,656,64,37,5,124155,Debit,2023-11-13 12:02:17,Diproses
5567,978,224,24,3,36042,Tunai,2023-12-29 03:57:12,Batal
5568,1965,147,34,9,258858,Kartu Kredit,2023-10-13 08:27:52,Batal
5569,1354,70,29,8,188016,Transfer Bank,2023-06-26 03:58:02,Selesai
5570,112,90,43,10,518530,Debit,2023-01-21 20:20:05,Batal
5571,1161,168,46,8,524568,Kartu Kredit,2023-05-14 22:28:58,Selesai
5572,1366,18,11,3,259863,Kartu Kredit,2023-10-15 14:12:42,Batal
5573,1039,106,13,8,598456,E-Wallet,2023-10-26 10:06:14,Selesai
5574,330,192,1,9,458379,Kartu Kredit,2023-07-28 13:19:24,Batal
5575,1087,287,19,10,580610,Tunai,2023-08-18 19:25:26,Diproses
5576,1824,154,31,10,265380,Debit,2023-02-02 01:25:23,Batal
5577,1390,171,2,10,249040,Transfer Bank,2023-01-27 02:31:57,Diproses
5578,1448,299,49,5,142300,Debit,2023-11-21 18:03:01,Batal
5579,1346,151,36,5,151115,E-Wallet,2023-04-08 15:24:56,Batal
5580,296,122,20,10,206610,Tunai,2023-01-12 17:13:34,Batal
5581,149,190,5,3,262239,Debit,2023-12-06 01:09:30,Selesai
5582,1795,270,46,7,94661,E-Wallet,2023-07-29 01:44:18,Batal
5583,677,131,41,8,386104,Tunai,2023-11-02 19:41:13,Selesai
5584,1029,241,18,8,328528,Transfer Bank,2023-09-24 23:54:12,Batal
5585,1566,24,5,2,57270,Debit,2023-05-26 22:14:55,Batal
5586,1923,23,43,10,194850,Kartu Kredit,2023-06-14 11:29:01,Batal
5587,294,176,17,1,37036,Kartu Kredit,2023-12-19 11:19:14,Diproses
5588,1429,15,36,1,27091,Debit,2023-09-16 15:51:43,Selesai
5589,946,248,3,1,51378,E-Wallet,2023-04-04 17:12:16,Batal
5590,1436,217,32,1,90934,Kartu Kredit,2023-02-11 02:33:18,Batal
5591,201,114,31,5,147565,Tunai,2023-10-17 22:08:15,Batal
5592,1204,66,12,2,23014,E-Wallet,2023-12-10 19:03:28,Batal
5593,717,247,46,6,40812,Kartu Kredit,2023-07-09 10:35:08,Batal
5594,592,92,46,9,871425,Kartu Kredit,2023-12-04 13:34:07,Selesai
5595,1558,288,31,7,153706,E-Wallet,2023-09-24 21:46:57,Diproses
5596,694,47,44,6,170886,Tunai,2023-06-14 05:45:35,Batal
5597,1068,261,42,2,53212,Debit,2023-05-20 06:09:02,Diproses
5598,959,57,39,6,139524,Debit,2023-11-21 14:41:38,Batal
5599,1388,214,38,2,50230,E-Wallet,2023-06-11 00:11:36,Diproses
5600,1193,155,13,1,87762,Transfer Bank,2023-04-04 00:25:51,Batal
5601,1914,123,27,7,558684,Debit,2023-06-08 04:36:39,Diproses
5602,29,175,10,10,291370,Debit,2023-05-02 18:48:38,Selesai
5603,1425,212,4,2,51566,Tunai,2023-03-27 02:00:23,Selesai
5604,1203,172,23,7,100569,Kartu Kredit,2023-03-14 18:22:24,Selesai
5605,535,191,44,2,14516,Transfer Bank,2023-02-27 16:57:56,Batal
5606,809,207,36,2,166350,Transfer Bank,2023-02-19 23:11:28,Selesai
5607,1944,75,22,7,157311,Transfer Bank,2023-06-25 04:05:09,Diproses
5608,1827,160,13,9,153063,E-Wallet,2023-08-14 03:30:41,Batal
5609,1134,156,50,9,255204,E-Wallet,2023-08-10 18:44:35,Diproses
5610,1286,210,43,4,45348,Tunai,2023-08-11 00:11:49,Batal
5611,1905,115,19,1,9486,Debit,2023-03-04 22:17:17,Batal
5612,1285,27,29,5,101460,Kartu Kredit,2023-05-31 22:46:15,Diproses
5613,1793,94,26,3,189867,Debit,2023-11-13 00:16:02,Diproses
5614,1499,41,27,7,534037,Debit,2023-02-21 17:01:16,Selesai
5615,9,62,2,3,295662,E-Wallet,2023-04-20 08:23:56,Batal
5616,1201,6,23,2,48022,E-Wallet,2023-06-01 15:17:12,Selesai
5617,1993,56,20,10,486900,Tunai,2023-08-10 15:00:42,Diproses
5618,1766,218,39,4,85428,E-Wallet,2023-09-22 22:19:41,Diproses
5619,35,269,10,6,78630,Debit,2023-03-29 20:32:37,Batal
5620,10,216,4,3,68364,Kartu Kredit,2023-03-16 19:36:40,Selesai
5621,847,97,43,6,333216,E-Wallet,2023-07-02 16:54:39,Selesai
5622,1314,181,19,8,145872,E-Wallet,2023-05-26 03:15:42,Batal
5623,1271,149,29,3,37794,Transfer Bank,2023-07-22 06:33:19,Batal
5624,1640,34,50,1,9040,Debit,2023-12-08 17:00:23,Selesai
5625,1717,19,39,4,185360,Kartu Kredit,2023-07-02 01:17:15,Selesai
5626,38,112,20,3,62577,Debit,2023-10-25 20:51:34,Diproses
5627,357,228,49,5,485780,E-Wallet,2023-03-22 09:33:15,Diproses
5628,1626,167,44,3,115872,Kartu Kredit,2023-11-02 15:48:19,Batal
5629,1719,212,4,2,51566,Tunai,2023-08-05 05:39:10,Diproses
5630,1415,78,20,1,26147,Kartu Kredit,2023-11-21 04:56:34,Diproses
5631,7,220,34,10,251670,Debit,2023-07-16 08:18:28,Diproses
5632,846,72,29,2,21724,Transfer Bank,2023-05-11 00:56:33,Selesai
5633,1882,33,6,2,12204,Tunai,2023-09-12 17:04:12,Selesai
5634,1030,41,27,8,610328,E-Wallet,2023-11-05 19:30:36,Diproses
5635,62,108,29,7,255367,E-Wallet,2023-05-30 11:52:48,Batal
5636,469,201,27,10,721250,Debit,2023-07-06 11:25:42,Selesai
5637,1039,38,24,4,41008,Kartu Kredit,2023-06-10 20:07:06,Batal
5638,1191,264,33,5,82720,Debit,2023-01-04 22:47:59,Selesai
5639,412,252,6,10,318980,Tunai,2023-10-06 12:05:36,Selesai
5640,1368,143,11,1,30810,Kartu Kredit,2023-07-10 12:25:26,Batal
5641,448,177,35,4,199024,Tunai,2023-09-14 09:02:50,Selesai
5642,319,129,19,6,215574,Kartu Kredit,2023-11-25 07:55:25,Diproses
5643,918,169,41,7,540463,E-Wallet,2023-11-19 12:30:59,Selesai
5644,1193,176,17,1,37036,Kartu Kredit,2023-01-22 04:06:46,Batal
5645,825,257,10,8,185440,Transfer Bank,2023-01-24 22:02:18,Batal
5646,1618,35,36,3,60207,E-Wallet,2023-05-09 01:36:41,Selesai
5647,582,150,39,9,341712,Transfer Bank,2023-01-29 01:24:33,Diproses
5648,729,82,40,10,916240,Transfer Bank,2023-04-03 09:56:14,Diproses
5649,1030,87,2,1,99992,Tunai,2023-05-08 09:14:19,Selesai
5650,567,240,29,8,225696,E-Wallet,2023-06-10 15:33:09,Batal
5651,1177,46,5,4,84148,E-Wallet,2023-10-09 21:42:52,Selesai
5652,837,181,19,8,145872,E-Wallet,2023-11-22 21:23:53,Batal
5653,282,261,42,3,79818,Kartu Kredit,2023-10-01 01:43:26,Batal
5654,223,291,9,6,406236,Debit,2023-10-03 03:05:19,Diproses
5655,1365,13,25,3,53868,Transfer Bank,2023-04-29 10:04:19,Diproses
5656,1753,135,45,10,175120,Debit,2023-03-15 16:14:34,Diproses
5657,1746,132,15,6,153996,E-Wallet,2023-07-06 12:19:42,Batal
5658,1769,203,44,2,13028,Kartu Kredit,2023-12-23 17:34:17,Diproses
5659,1098,224,24,6,72084,Debit,2023-01-07 09:22:44,Diproses
5660,1960,18,11,10,866210,Tunai,2023-09-28 20:36:28,Batal
5661,1218,178,38,7,214963,E-Wallet,2023-07-20 05:26:42,Selesai
5662,291,107,36,10,293770,Debit,2023-12-30 10:28:24,Diproses
5663,1550,97,43,7,388752,Tunai,2023-12-25 17:20:40,Selesai
5664,1187,146,33,2,44794,Kartu Kredit,2023-09-05 10:22:03,Batal
5665,63,213,5,7,233387,Tunai,2023-08-07 05:28:51,Batal
5666,1375,118,32,7,431662,Tunai,2023-10-01 23:29:13,Diproses
5667,1010,274,44,1,11300,E-Wallet,2023-02-22 17:51:39,Selesai
5668,1370,72,29,1,10862,Kartu Kredit,2023-12-26 18:49:32,Diproses
5669,1459,110,31,9,140742,Transfer Bank,2023-02-08 21:54:42,Selesai
5670,324,6,23,10,240110,Transfer Bank,2023-06-15 19:12:52,Batal
5671,1746,245,9,7,92421,Kartu Kredit,2023-06-21 23:53:52,Selesai
5672,1934,9,9,4,140276,E-Wallet,2023-03-28 19:35:32,Batal
5673,1586,129,19,9,323361,Kartu Kredit,2023-12-14 21:37:19,Batal
5674,741,216,4,8,182304,Tunai,2023-06-28 15:30:59,Diproses
5675,207,297,21,1,24785,Debit,2023-06-07 12:45:46,Diproses
5676,1756,167,44,8,308992,Debit,2023-11-22 19:59:08,Selesai
5677,1207,209,9,8,199704,E-Wallet,2023-01-14 04:35:52,Batal
5678,534,201,27,8,577000,Kartu Kredit,2023-08-22 10:04:03,Selesai
5679,156,201,27,5,360625,Transfer Bank,2023-01-03 04:32:46,Diproses
5680,1938,175,10,5,145685,E-Wallet,2023-12-14 07:09:32,Diproses
5681,1339,273,41,8,317376,Kartu Kredit,2023-10-07 02:35:57,Diproses
5682,103,182,44,9,314865,Transfer Bank,2023-06-16 12:17:11,Diproses
5683,256,30,36,3,36132,Debit,2023-03-24 11:12:02,Selesai
5684,280,91,50,7,451710,E-Wallet,2023-02-19 14:59:41,Batal
5685,558,254,48,9,359784,Tunai,2023-09-24 13:54:16,Selesai
5686,1155,168,46,9,590139,Tunai,2023-04-29 18:46:32,Selesai
5687,1740,47,44,5,142405,E-Wallet,2023-02-17 10:31:20,Batal
5688,1246,240,29,1,28212,Tunai,2023-01-10 22:22:47,Selesai
5689,1877,297,21,1,24785,Tunai,2023-06-25 01:14:42,Selesai
5690,1064,260,49,6,182604,Debit,2023-06-02 10:15:21,Batal
5691,1880,119,31,5,48045,E-Wallet,2023-04-20 22:17:05,Selesai
5692,1730,206,16,10,161750,Kartu Kredit,2023-11-15 13:34:31,Diproses
5693,1303,17,4,9,225774,Transfer Bank,2023-04-18 07:15:01,Selesai
5694,432,55,25,10,151520,Transfer Bank,2023-05-04 11:34:22,Diproses
5695,775,255,5,2,115508,Transfer Bank,2023-03-27 01:33:19,Selesai
5696,224,103,40,1,5717,Debit,2023-04-25 02:20:58,Selesai
5697,1910,278,20,5,146525,Kartu Kredit,2023-05-20 05:06:25,Diproses
5698,139,54,26,2,54532,Transfer Bank,2023-09-12 20:22:19,Selesai
5699,403,181,19,10,182340,Debit,2023-11-30 22:05:34,Diproses
5700,30,296,16,5,218710,Kartu Kredit,2023-09-15 00:43:00,Diproses
5701,579,33,6,3,18306,Debit,2023-08-08 07:32:39,Batal
5702,1273,19,39,4,185360,Kartu Kredit,2023-04-06 21:17:54,Diproses
5703,1111,230,10,7,603785,E-Wallet,2023-06-01 03:30:12,Batal
5704,75,199,48,3,82860,Transfer Bank,2023-08-13 04:15:13,Batal
5705,1836,37,36,4,55292,Debit,2023-01-07 11:36:35,Diproses
5706,436,289,29,10,244530,E-Wallet,2023-08-02 15:25:39,Selesai
5707,1094,237,25,5,101135,Debit,2023-09-17 20:39:39,Diproses
5708,1337,100,34,1,23946,Transfer Bank,2023-02-08 19:19:11,Diproses
5709,403,209,9,4,99852,Kartu Kredit,2023-09-26 04:40:53,Diproses
5710,1361,105,22,10,188950,E-Wallet,2023-10-02 01:04:42,Selesai
5711,370,198,35,7,165263,Kartu Kredit,2023-07-17 23:40:29,Selesai
5712,1798,3,33,8,173792,Tunai,2023-05-16 05:56:02,Batal
5713,1146,41,27,9,686619,Debit,2023-02-15 12:34:02,Selesai
5714,458,54,26,2,54532,E-Wallet,2023-07-17 19:31:50,Batal
5715,116,175,10,8,233096,E-Wallet,2023-06-07 16:07:00,Batal
5716,1011,37,36,10,138230,Kartu Kredit,2023-10-01 12:58:30,Diproses
5717,1145,283,33,10,695740,Kartu Kredit,2023-10-24 09:54:22,Selesai
5718,1792,117,36,1,67408,Kartu Kredit,2023-07-26 02:09:59,Batal
5719,655,225,6,5,385065,Tunai,2023-05-19 20:20:37,Diproses
5720,1279,96,8,4,164992,Tunai,2023-03-23 06:01:03,Batal
5721,27,194,7,8,86008,E-Wallet,2023-07-25 18:41:40,Batal
5722,227,87,2,5,499960,Transfer Bank,2023-07-03 08:44:48,Diproses
5723,1903,90,43,7,362971,Debit,2023-05-13 15:58:36,Batal
5724,132,97,43,7,388752,Debit,2023-08-12 18:27:27,Batal
5725,977,133,4,6,119256,Tunai,2023-09-27 16:07:41,Diproses
5726,634,162,25,4,218320,E-Wallet,2023-05-19 09:52:51,Selesai
5727,728,228,49,5,485780,Debit,2023-09-21 06:41:54,Diproses
5728,1090,75,22,6,134838,Kartu Kredit,2023-10-07 17:41:20,Batal
5729,1341,294,28,1,83503,Tunai,2023-11-14 01:08:18,Diproses
5730,749,54,26,2,54532,Tunai,2023-05-03 04:58:38,Diproses
5731,887,244,1,4,114532,Kartu Kredit,2023-07-31 01:17:05,Batal
5732,153,164,7,8,83680,E-Wallet,2023-04-22 09:37:40,Diproses
5733,862,254,48,1,39976,Debit,2023-01-24 09:53:34,Diproses
5734,848,273,41,1,39672,Transfer Bank,2023-07-31 12:00:14,Selesai
5735,1033,108,29,2,72962,Transfer Bank,2023-03-28 17:40:26,Batal
5736,889,166,22,1,29495,Kartu Kredit,2023-10-22 22:08:28,Batal
5737,656,261,42,7,186242,Tunai,2023-04-07 13:20:40,Diproses
5738,613,177,35,7,348292,Kartu Kredit,2023-09-25 06:01:42,Selesai
5739,1750,106,13,9,673263,Transfer Bank,2023-02-28 12:54:15,Selesai
5740,616,185,42,3,74145,Debit,2023-10-26 18:27:31,Batal
5741,926,28,34,6,169764,Tunai,2023-05-04 00:43:08,Batal
5742,1480,241,18,9,369594,Kartu Kredit,2023-06-06 06:54:19,Selesai
5743,1097,279,9,1,68142,Kartu Kredit,2023-11-09 06:44:22,Selesai
5744,1970,138,44,3,299886,E-Wallet,2023-02-04 10:29:39,Batal
5745,226,269,10,7,91735,Kartu Kredit,2023-10-05 18:40:26,Diproses
5746,1048,194,7,10,107510,E-Wallet,2023-10-13 18:29:36,Batal
5747,986,214,38,3,75345,Kartu Kredit,2023-09-03 16:12:56,Batal
5748,51,108,29,9,328329,Debit,2023-09-10 23:58:38,Batal
5749,962,287,19,8,464488,Kartu Kredit,2023-06-10 11:22:44,Diproses
5750,197,293,11,4,148636,Tunai,2023-11-06 08:09:20,Diproses
5751,318,92,46,10,968250,Debit,2023-02-05 01:26:13,Diproses
5752,1973,90,43,4,207412,Kartu Kredit,2023-07-18 05:32:25,Diproses
5753,2,201,27,3,216375,Debit,2023-04-04 11:02:53,Diproses
5754,1188,129,19,2,71858,Transfer Bank,2023-05-21 00:23:25,Batal
5755,700,189,31,5,125530,Tunai,2023-11-24 12:14:29,Diproses
5756,1256,85,14,6,80628,Transfer Bank,2023-12-15 13:41:17,Diproses
5757,1819,123,27,2,159624,Debit,2023-10-25 09:59:02,Selesai
5758,105,119,31,6,57654,E-Wallet,2023-03-29 05:57:51,Selesai
5759,416,82,40,9,824616,Kartu Kredit,2023-06-17 10:04:23,Batal
5760,391,168,46,5,327855,Transfer Bank,2023-01-04 12:33:11,Batal
5761,915,297,21,9,223065,E-Wallet,2023-05-20 22:08:29,Batal
5762,206,219,41,9,130707,Transfer Bank,2023-10-05 05:01:24,Batal
5763,1340,72,29,2,21724,Kartu Kredit,2023-02-27 09:12:53,Diproses
5764,1626,188,35,1,25762,Transfer Bank,2023-06-12 06:25:23,Selesai
5765,1742,277,43,7,444878,Transfer Bank,2023-05-02 20:09:51,Batal
5766,599,108,29,5,182405,E-Wallet,2023-05-31 03:23:09,Selesai
5767,1404,269,10,9,117945,Kartu Kredit,2023-03-23 21:44:06,Selesai
5768,1181,88,15,6,467286,Transfer Bank,2023-06-20 15:09:08,Selesai
5769,1067,149,29,7,88186,E-Wallet,2023-12-29 07:20:17,Diproses
5770,438,202,29,4,347964,Tunai,2023-06-04 00:49:10,Selesai
5771,500,9,9,9,315621,Debit,2023-05-31 11:14:53,Selesai
5772,212,241,18,3,123198,E-Wallet,2023-12-13 11:32:25,Selesai
5773,1053,8,7,4,108476,Kartu Kredit,2023-09-30 05:46:54,Batal
5774,639,26,23,9,389313,Debit,2023-11-01 01:03:31,Diproses
5775,1024,145,17,10,973170,Tunai,2023-09-03 07:45:46,Selesai
5776,888,123,27,5,399060,Kartu Kredit,2023-11-30 09:18:42,Diproses
5777,71,118,32,2,123332,Tunai,2023-10-05 00:42:49,Diproses
5778,201,199,48,7,193340,Kartu Kredit,2023-10-26 11:54:11,Batal
5779,884,92,46,3,290475,Transfer Bank,2023-04-17 10:59:52,Batal
5780,1715,163,9,5,133715,Tunai,2023-04-23 15:58:04,Selesai
5781,1093,170,7,8,119928,Transfer Bank,2023-12-21 21:07:20,Batal
5782,312,84,30,10,334140,Debit,2023-01-30 11:55:44,Selesai
5783,1299,1,15,9,663354,Debit,2023-07-24 16:26:59,Batal
5784,164,19,39,7,324380,E-Wallet,2023-10-18 06:48:18,Selesai
5785,1516,31,46,3,215625,E-Wallet,2023-12-13 00:49:00,Selesai
5786,607,215,3,10,164510,Tunai,2023-09-05 10:35:47,Selesai
5787,906,135,45,10,175120,Debit,2023-03-19 09:09:35,Diproses
5788,1699,55,25,7,106064,Kartu Kredit,2023-12-17 02:49:07,Batal
5789,569,38,24,1,10252,E-Wallet,2023-06-01 00:27:07,Diproses
5790,1007,280,33,9,383706,Debit,2023-05-05 01:29:07,Batal
5791,1790,114,31,3,88539,Tunai,2023-06-17 05:14:08,Batal
5792,115,91,50,5,322650,Kartu Kredit,2023-12-15 07:48:19,Selesai
5793,1586,269,10,10,131050,Kartu Kredit,2023-05-15 14:02:05,Batal
5794,1521,131,41,1,48263,E-Wallet,2023-01-30 14:50:14,Selesai
5795,1316,8,7,8,216952,Kartu Kredit,2023-08-28 10:36:55,Diproses
5796,768,13,25,3,53868,Kartu Kredit,2023-09-14 19:02:50,Diproses
5797,53,178,38,1,30709,E-Wallet,2023-06-18 10:34:25,Batal
5798,194,130,45,9,646785,Debit,2023-04-01 20:53:52,Selesai
5799,1346,102,18,2,155086,E-Wallet,2023-10-24 16:37:02,Selesai
5800,522,234,49,10,137760,Debit,2023-05-19 13:54:46,Batal
5801,1507,34,50,3,27120,Transfer Bank,2023-12-23 22:43:40,Diproses
5802,1424,85,14,5,67190,Transfer Bank,2023-03-11 00:57:56,Selesai
5803,12,93,38,9,174555,Transfer Bank,2023-01-29 01:11:06,Batal
5804,1611,93,38,1,19395,Transfer Bank,2023-08-16 18:40:05,Diproses
5805,726,72,29,2,21724,E-Wallet,2023-12-06 00:23:07,Batal
5806,1122,2,15,2,174734,Kartu Kredit,2023-06-11 23:14:19,Diproses
5807,881,86,18,6,155238,Tunai,2023-11-27 12:14:41,Batal
5808,1555,30,36,8,96352,Kartu Kredit,2023-10-04 16:33:56,Selesai
5809,571,33,6,4,24408,Transfer Bank,2023-04-25 16:49:39,Selesai
5810,111,127,11,3,179037,Debit,2023-01-18 19:08:35,Diproses
5811,1548,87,2,8,799936,Debit,2023-08-22 03:42:20,Batal
5812,1668,78,20,4,104588,Transfer Bank,2023-03-31 11:03:11,Diproses
5813,1967,145,17,5,486585,Tunai,2023-10-22 15:26:04,Diproses
5814,1720,119,31,8,76872,E-Wallet,2023-05-18 18:47:24,Batal
5815,432,300,2,10,851470,Debit,2023-03-01 22:44:16,Diproses
5816,1152,183,50,9,94275,Tunai,2023-03-16 04:58:10,Selesai
5817,54,268,42,7,140875,Debit,2023-11-15 21:29:45,Selesai
5818,589,285,45,7,524342,Kartu Kredit,2023-11-19 03:23:29,Selesai
5819,1210,24,5,9,257715,Debit,2023-11-12 09:40:37,Selesai
5820,682,30,36,5,60220,Transfer Bank,2023-11-29 00:37:36,Batal
5821,1354,55,25,6,90912,Transfer Bank,2023-01-11 18:28:43,Batal
5822,242,286,27,3,291789,Kartu Kredit,2023-07-01 05:15:18,Batal
5823,349,54,26,1,27266,Transfer Bank,2023-01-21 04:32:33,Batal
5824,519,148,4,5,93650,E-Wallet,2023-08-11 07:02:29,Diproses
5825,475,291,9,2,135412,Tunai,2023-07-03 04:14:28,Selesai
5826,993,129,19,1,35929,Tunai,2023-03-19 19:57:00,Diproses
5827,525,183,50,7,73325,Transfer Bank,2023-09-21 22:20:31,Diproses
5828,1409,142,23,9,117234,E-Wallet,2023-05-08 23:39:54,Diproses
5829,1912,250,41,4,31516,E-Wallet,2023-04-25 02:08:52,Batal
5830,1227,194,7,7,75257,E-Wallet,2023-01-02 21:47:01,Batal
5831,277,113,21,7,190673,E-Wallet,2023-10-11 08:28:10,Selesai
5832,1572,150,39,8,303744,Debit,2023-02-10 05:02:02,Selesai
5833,14,286,27,2,194526,Transfer Bank,2023-01-01 14:39:11,Selesai
5834,894,265,4,10,69180,Kartu Kredit,2023-07-14 14:19:02,Diproses
5835,316,183,50,3,31425,Transfer Bank,2023-09-21 10:58:00,Diproses
5836,1281,145,17,1,97317,Debit,2023-03-25 20:45:12,Diproses
5837,506,187,21,2,56144,E-Wallet,2023-01-08 01:46:18,Selesai
5838,811,169,41,8,617672,E-Wallet,2023-05-26 00:58:10,Selesai
5839,1413,221,7,7,340942,Transfer Bank,2023-04-23 11:54:41,Diproses
5840,1916,27,29,4,81168,Tunai,2023-06-15 23:13:30,Selesai
5841,820,241,18,9,369594,Tunai,2023-06-28 14:53:19,Batal
5842,307,134,19,9,469647,Tunai,2023-04-07 12:07:38,Batal
5843,500,250,41,7,55153,Debit,2023-03-02 20:50:54,Diproses
5844,1700,264,33,4,66176,Transfer Bank,2023-03-27 12:32:21,Selesai
5845,429,184,40,4,266168,Transfer Bank,2023-05-23 09:50:40,Selesai
5846,1517,204,13,1,12750,Transfer Bank,2023-09-11 18:43:13,Diproses
5847,709,97,43,3,166608,Transfer Bank,2023-11-09 22:32:47,Diproses
5848,1714,240,29,4,112848,Debit,2023-10-01 17:21:42,Selesai
5849,191,44,13,5,63150,Transfer Bank,2023-11-11 10:45:52,Diproses
5850,1002,156,50,8,226848,Debit,2023-04-16 18:20:32,Diproses
5851,1003,104,12,8,335472,E-Wallet,2023-01-15 08:18:52,Batal
5852,1559,21,43,10,283680,E-Wallet,2023-06-28 04:31:17,Diproses
5853,139,159,23,6,141960,E-Wallet,2023-12-01 01:31:47,Batal
5854,1178,246,32,8,173016,Kartu Kredit,2023-08-25 17:52:25,Batal
5855,193,17,4,4,100344,Debit,2023-01-09 05:56:34,Batal
5856,963,106,13,7,523649,Transfer Bank,2023-12-18 01:18:58,Diproses
5857,1189,50,8,1,32925,Transfer Bank,2023-12-03 00:36:03,Diproses
5858,42,151,36,2,60446,E-Wallet,2023-12-10 04:16:37,Batal
5859,880,143,11,4,123240,Tunai,2023-07-04 00:08:33,Diproses
5860,1868,83,37,2,135694,Transfer Bank,2023-09-14 09:50:46,Diproses
5861,935,233,45,2,52474,E-Wallet,2023-12-25 12:49:17,Diproses
5862,1205,52,43,7,151095,Debit,2023-07-16 15:03:48,Batal
5863,371,119,31,7,67263,Kartu Kredit,2023-04-30 16:39:29,Selesai
5864,244,17,4,5,125430,Transfer Bank,2023-11-30 14:34:04,Batal
5865,901,285,45,7,524342,E-Wallet,2023-12-29 08:36:21,Selesai
5866,1927,75,22,7,157311,Debit,2023-11-11 06:26:53,Batal
5867,1422,82,40,9,824616,Tunai,2023-08-03 20:27:01,Selesai
5868,1723,61,16,3,247773,E-Wallet,2023-10-22 10:22:33,Diproses
